"('CP Hotels', 100)",('Canadian Pacific Hotels,80,"('Canadian Pacific Hotels', 80)","('Canadian Pacific Hotels', 80)","('Hongkong & Shanghai Hotels Ltd. ', 80)"
"('Davidson, I.G.', 100)","('Davidson, Charles",80,"('Dawson, S.J.', 64)","('Jones, David L.', 64)","('Gardiner, David', 62)"
"('Fleming Brothers (Victoria, B.C.)', 100)","('Yip, Victoria",80,"('Wadds Brothers', 73)","('Wadds Brothers', 73)","('Cumming Brothers', 67)"
"('Frank, Edward', 100)","('Frank, Leonard",80,"('Jue, Frank', 71)","('Blake, Edward W.', 69)","('Baring, Edward Charles', 67)"
"('Frank, Leonard', 100)","('Frank, Edward",80,"('Leonard, J.M.', 78)","('Jue, Frank', 71)","('McCann, Leonard G. ', 70)"
"('Yip, Gibb', 100)","('Yip, Gim",80,"('Yip, Sang', 63)","('Yip, Sang', 63)","('Yip, Sang', 63)"
"('Granada Studio', 100)",('Wand Studio,80,"('Wand Studio', 80)","('Jen Jen Studio', 75)","('King Studio', 71)"
"('H. Shorey & Company', 100)",('Story Photo Company,80,"('Shorey, Sam', 75)","('B. I. and H. Company ', 72)","('R.H. Trueman & Company', 72)"
"('Hongkong & Shanghai Hotels Ltd. ', 100)",('CP Hotels,80,"('Hongkong Daily Press', 57)","('Northwestern Steamship Co. Ltd.', 53)","('Golden North Hotel', 52)"
"('Hughes, E.J.', 100)","('Hughes, Lee",80,"('Hodges, J.K.', 60)","('Evatt, G.J.H.', 57)","('Shaughnessy, Thomas G.', 53)"
"('Hughes, Lee', 100)","('Hughes, E.J.",80,"('Lee, Kee', 60)","('Lee, Joe', 60)","('Ching, Lee K.', 57)"
"('Lee, Kee', 100)","('Lee, Jake",80,"('Lee, Kepment', 78)","('Lee, Joe', 71)","('Chee, Own Kee', 63)"
"('Langevin, H.L.', 100)","('Langevin, Hector-Louise, Sir",80,"('Slevin, L.', 70)","('Langelier, F.', 61)","('Sun, L.H.', 60)"
"('Langevin, Hector-Louise, Sir', 100)","('Langevin, H.L.",80,"('Curtis, M. Louise', 57)","('Langelier, F.', 54)","('Lawrence, George R.', 51)"
"('Lee, Jake', 100)","('Lee, Kee",80,"('Lee, Joe', 80)","('Lie, Jan', 67)","('Lee, Kepment', 63)"
"('Lee, Joe', 100)","('Lee, Jake",80,"('Lee, Kee', 71)","('Leslie, J.', 67)","('Ching, Lee K.', 60)"
"('Phillips, Percival', 100)","('Phillips, W.J.",80,"('Phillips, James W.', 67)","('Sanders Phillips and Co. ', 64)","('Bates, Philip S.', 58)"
"('Revelstoke Historical Association', 100)","('Art, Historical and Scientific Association of Vancouver",80,"('Circle Tours Association', 67)","('Vancouver Historical Society', 66)","('Australian National Travel Association', 65)"
"('Singh, S. ', 100)","('Sing, Sam",80,"('Hing, S. Y. ', 67)","('Ing, Douglas', 56)","('Tsang, Sarah', 56)"
"('Sanders Phillips and Co. ', 100)","('Phillips, W.J.",80,"('Phillips, James W.', 67)","('Phillips, Percival', 64)","('Landers, Frary and Clark', 57)"
"('Sherriff, J.A.', 100)","('Sherriff-Scott, Adam",80,"('Meiser, J.A.', 64)","('Isherwood, J.H.', 56)","('Hilder, A.H.', 55)"
"('Sherriff-Scott, Adam', 100)","('Sherriff, J.A.",80,"('Oelrichs and Co.', 53)","('Adamson, James', 50)","('Department of Marine and Fisheries', 49)"
"('Sing, Sam', 100)","('Singh, S. ",80,"('Sung, Ham', 75)","('Sing Tao Daily', 67)","('Sam Wo Hing & Co. ', 64)"
"('Story Photo Company', 100)",('H. Shorey & Company,80,"(""May's Photo"", 73)","('G. High Company', 67)","('Gowen Sutton Company', 67)"
"('Canadian Fishing Company', 100)",('Canadian Pacific Railway Company,80,"('Canadian Pacific Steamship Company', 80)","('Canadian and Oriental Trading Company', 80)","('Canadian National Railway Company', 80)"
"('New Republic', 100)",('Consulate of the Republic of China,80,"('Jenner, Paul', 52)","('New China Publishing Co.', 51)","('Province (Newspaper)', 47)"
"('Tourism British Columbia', 100)",('British Columbia (Colony). Governor,80,"('British Columbia. Legislative Assembly', 80)","('British Columbia. Mining Recorder. ', 80)","('British Columbia. New Westminster Magistrate. ', 80)"
"('Wiley and Company', 100)",('Steele and Company,80,"('Steele and Company', 80)","('A. Fleming and Company', 79)","('B. I. and H. Company ', 79)"
"('Wong Chong and Company', 100)",('Ying Chong Lung Company,80,"('B. I. and H. Company ', 79)","('Wiley and Company', 79)","('Wing Sang Company', 77)"
"('Ying Chong Lung Company', 100)",('Wong Chong and Company,80,"('Wing Sang Lung and Company', 78)","('Sun Chung Wah Company', 73)","('Eng Chow Company', 72)"
"('Yip, Gim', 100)","('Yip, Gibb",80,"('Yip, Kew Ghim', 74)","('Yip, Mow', 71)","('Yip, Graham', 71)"
"('Yip, Victoria', 100)",('Chinese Public School in Victoria,80,"('Chinese Public School in Victoria', 80)","('Chinese Youth Association of Victoria, B.C.', 80)","('Fleming Brothers (Victoria, B.C.)', 80)"
"('A. Fleming and Company', 100)",('B. I. and H. Company ,79,"('Wiley and Company', 79)","('Elkington and Company', 76)","('Steele and Company', 76)"
"('Elkington and Company', 100)",('B. I. and H. Company ,79,"('Wiley and Company', 79)","('A. Fleming and Company', 76)","('Steele and Company', 76)"
"('Hamilton, John', 100)","('Hamilton, Gordon",79,"('Hamilton-Temple-Blackwood, Frederick', 76)","('Hanawalt, John', 69)","('Soo, John', 67)"
"('Langdon, Shepard and Company', 100)",('B. I. and H. Company ,79,"('Wiley and Company', 79)","('Steele and Company', 76)","('Steele and Company', 76)"
"('Lawrence, Annie', 100)","('Lawrence, Clare",79,"('Crawford, Lawrence', 73)","('Lawrence, George R.', 73)","('Yandle, Anne', 64)"
"('Lawrence, Clare', 100)","('Lawrence, Annie",79,"('Crawford, Lawrence', 77)","('Lawrence, George R.', 73)","('Weidner, Charles', 62)"
"('Ontario and Quebec Railway Company', 100)",('B. I. and H. Company ,79,"('Wiley and Company', 79)","('Steele and Company', 76)","('Steele and Company', 76)"
"('Peninsular and Oriental Steam Navigation Company', 100)",('B. I. and H. Company ,79,"('Wiley and Company', 79)","('Steele and Company', 76)","('Steele and Company', 76)"
"('Winter and Pond Company', 100)",('B. I. and H. Company ,79,"('Wiley and Company', 79)","('Steele and Company', 76)","('Steele and Company', 76)"
"('Dick, Archibald.', 100)","('Murchie, Archibald",78,"('Dixon, Charles', 52)","('Dixon, Charles', 52)","('Whitelock, C.A.', 52)"
"('Yip, Brandon', 100)",('Brandon Board of Trade,78,"('Yip, Randall', 73)","('Yip, Sang', 63)","('Yip, Sang', 63)"
"('Columbia Transfer Company', 100)",('Anglo-British Columbia Packing Company,78,"('British Columbia Cattle Company', 78)","('British Columbia Railway Company', 78)","('G. High Company', 67)"
"(""Dedman's Photo Shop"", 100)","(""May's Photo",78,"('Story Photo Company', 63)","('Wolfe Photo', 63)","('Wolfe Photo', 63)"
"('Douglas, L.D.', 100)","('Ing, Douglas",78,"('Hong, L.B.', 53)","('DeMorgan, S.A.', 52)","('De Laval, John', 50)"
"('Fiske, George', 100)","('Musk, George",78,"('Timms, George F.', 77)","('Millett, George', 69)","('Stephen, George', 69)"
"('Hale, Katherine', 100)","('Kinney, Katherine Olivia",78,"('Matheson, Charles Winfield', 62)","('Weidner, Charles', 62)","('Thorne, Samuel', 59)"
"('Holland, A.J.', 100)",('Holland-America Line,78,"('Gowlland, Gladys M.', 64)","('Gowlland, Gladys M.', 64)","('McLelan, A.W.', 64)"
"('Holland-America Line', 100)","('Holland, A.J.",78,"('American Mail Line', 74)","('Hamburg-American Line', 73)","('Hamburg-American Line', 73)"
"('Ing, Douglas', 100)","('Douglas, L.D.",78,"('Singh, S. ', 56)","('Don, Wong', 53)","('Lum Ting', 53)"
"('Jen Jen Studio', 100)",('Weston Studio,78,"('Wand Studio', 76)","('King Studio', 76)","('Wand Studio', 76)"
"('Johnson Studio', 100)","('Johnson, C.W.",78,"('Johnson, W.H.', 78)","('Jen Jen Studio', 75)","('Weston Studio', 74)"
"('Lee, Kepment', 100)","('Lee, Kee",78,"('Lee, Jake', 63)","('Lee, Joe', 60)","('Ekman, Elmer', 55)"
"('Kinney, Katherine Olivia', 100)","('Hale, Katherine",78,"('American Mail Line', 54)","('Political Activities of the Chinese', 48)","('Robinson, William Health', 48)"
"('Macbeth, Madge', 100)","('MacBeth, R.G.",78,"(""Maclean's Magazine"", 58)","('Misses Mudge', 56)","('Rogers, Albert Bowman', 55)"
"('MacBeth, R.G.', 100)","('Macbeth, Madge",78,"('McGreer, G.G.', 60)","('Evatt, G.J.H.', 55)","('Hodge, Jack R.', 52)"
"(""May's Photo"", 100)","(""Dedman's Photo Shop",78,"('Story Photo Company', 73)","(""May's Studio"", 70)","('Hastings Photo', 64)"
"('McCann, Leonard G. ', 100)","('Leonard, J.M.",78,"('Frank, Leonard', 70)","('Richmond, Leonard', 63)","('Cleator, Iain G.M.', 56)"
"('Murchie, Archibald', 100)","('Dick, Archibald.",78,"('Hamburg-American Line', 53)","('Hamburg-American Line', 53)","('Hamburg-American Line', 53)"
"('Musk, George', 100)","('Fiske, George",78,"('Timms, George F.', 72)","('Smith, George Venable', 71)","('Cottrell, George H.', 71)"
"('Richmond, Leonard', 100)","('Leonard, J.M.",78,"('Frank, Leonard', 70)","('McCann, Leonard G. ', 63)","('Robinson, Howard', 58)"
"('Board of Trade (Saint John, N.B.)', 100)",('Brandon Board of Trade,78,"('Britain. Board of Trade', 78)","('England. Board of Trade', 78)","('Winnipeg Board of Trade', 76)"
"('Smith, David', 100)","('Smith, Donald",78,"('David, Kitty', 73)","('Lam, David', 71)","('Smith, Franklin', 64)"
"('Smith, Donald', 100)","('Smith, David",78,"('Fraser, Donald', 67)","('Smith, George Venable', 63)","('Smith, Franklin', 62)"
"('Weston Studio', 100)",('Jen Jen Studio,78,"('Wand Studio', 75)","('Thom Studio', 75)","('Wand Studio', 75)"
"('Winnipeg Board of Trade', 100)",('Brandon Board of Trade,78,"('Britain. Board of Trade', 78)","('England. Board of Trade', 78)","('Board of Trade (Saint John, N.B.)', 76)"
"('Yip, Kew Ming', 100)","('Yip, Kew Him ",78,"('Yip, Kew Mow', 78)","('Yip, Kew Ghim', 75)","('Yip, Wing See', 75)"
"('CP Air', 100)",('CP Rail,77,"('CP Rail', 77)","('Air Canada', 67)","('Canadian Pacific Air Lines', 67)"
"('Crawford, Lawrence', 100)","('Lawrence, Clare",77,"('Lawrence, Annie', 73)","('Lawrence, George R.', 65)","('Warren, Ray', 52)"
"('G. High Company', 100)",('Wing Sang Company,77,"('Wing Sang Company', 77)","('Wing Sang Company', 77)","('E.T. Wright & Company', 75)"
"('Sai Wo Studio', 100)",('Wong B. Kwai Studio,77,"('Wong B. Kwai Studio', 77)","('Jen Jen Studio', 75)","(""May's Studio"", 72)"
"('Southern Pacific Company', 100)",('Canadian Pacific Railway Company,77,"('Canadian Pacific Steamship Company', 77)","('Canadian Pacific Railway Company', 77)","('Canadian Pacific Express Company', 77)"
"('Chinese Tennis Club', 100)",('Chinese Canadian Club,77,"('Chinese Times', 70)","('Chinese Nationalist League', 67)","('Chinese Herb Co.', 65)"
"('Timms, George F.', 100)","('Fiske, George",77,"('Musk, George', 72)","('Thompson, George S.', 71)","('Simpson, George N.Y.', 69)"
"(""Williamson's "", 100)","('Wilson, William",77,"('Allison, R.S.', 70)","('James, William A.', 67)","('Twiss, William J.', 67)"
"('Wilson, William', 100)","(""Williamson's ",77,"('Twiss, William J.', 76)","('Notman, William', 71)","('Notman, William', 71)"
"('Angus, Fred F.', 100)","('Angus, R.B.",76,"('Angus, Henry F.', 74)","('Pansing, Fred', 67)","('Yipp, Fred', 62)"
"('Angus, R.B.', 100)","('Angus, Fred F.",76,"('Angus, Henry F.', 73)","('Kennedy, Howard Angus', 71)","('MacInnis, Grace; MacInnis, Angus ', 71)"
"('Ford, Ashley', 100)","('Ford, Basil",76,"('Medford House', 58)","('Bailey, W.F.', 57)","('World Ship Society', 55)"
"('Ford, Basil', 100)","('Ford, Ashley",76,"('Boch, Basil', 70)","('Bailey, W.F.', 60)","('Clifton-Ford Hotel', 57)"
"('Fourways Travel Limited', 100)",('International Travel Service Limited,76,"('Yarrows Limited', 64)","('Knights Limited', 64)","('University Tours, Limited', 64)"
"('Hamilton-Temple-Blackwood, Frederick', 100)","('Hamilton, John",76,"('Hamilton, Gordon', 70)","('Temple Tours', 67)","('Clifton-Ford Hotel', 45)"
"('Hanley, Ann', 100)","('Yandle, Anne",76,"('Wiley, Alice Ann', 64)","('Haynes, Frank Jay', 62)","('Lie, Jan', 59)"
"('International Travel Service Limited', 100)",('Fourways Travel Limited,76,"('Yarrows Limited', 64)","('Knights Limited', 64)","('Canadian Airlines International ', 60)"
"('King Studio', 100)",('Jen Jen Studio,76,"('Wong B. Kwai Studio', 76)","('Wong B. Kwai Studio', 76)","('Ying Ming Studio', 74)"
"('London News Agency', 100)",('Illustrated London News,76,"('Illustrated London News', 76)","('Tress London Hats', 63)","('Johnson, C. Nesbit', 59)"
"('Richard Beard Gallery', 100)",('Richard Beard Marine Paintings,76,"('Richardson, Mary Caroline', 62)","(""Campbell's Art Gallery"", 60)","('Richardson, Carrie Ingels', 58)"
"('Richard Beard Marine Paintings', 100)",('Richard Beard Gallery,76,"('Richardson, Carrie Ingels', 67)","('Richardson, Carrie Ingels', 67)","('Jones Beach Marine Theatre', 61)"
"('Bidwell Studio', 100)",('Campbell Studio,76,"('Jen Jen Studio', 75)","('Wand Studio', 71)","('King Studio', 71)"
"('Thermos Bottle Company', 100)",('Bailey Brothers Company,76,"('Bailey Brothers Company', 76)","('G. High Company', 67)","('Pullman Company', 64)"
"('Twiss, William J.', 100)","('Wilson, William",76,"('James, William A.', 67)","('Notman, William', 67)","('Notman, William', 67)"
"('Yandle, Anne', 100)","('Hanley, Ann",76,"('Lawrence, Annie', 64)","('Randal, Alan', 64)","('Lie, Jan', 56)"
"(""May's Studio"", 100)",('Jen Jen Studio,75,"('Krass studio', 75)","('Sai Wo Studio', 72)","('Wand Studio', 71)"
"('Shorey, Sam', 100)",('H. Shorey & Company,75,"('Thorne, Samuel', 70)","('Sing, Sam', 56)","('Horetzky, Charles', 54)"
"('Adamson, James', 100)","('Devon, James",75,"('Bryson, James', 72)","('Dawson, S.J.', 70)","('James, William A.', 64)"
"('Bailey, W.F.', 100)",('Bailey Brothers Company,75,"('Bailey Brothers Company; [Bailey, Charles S.]', 75)","('Bailey Brothers Company', 75)","('M., W.F. ', 75)"
"('Baxter-Davis Advertising Company', 100)","('Baxter, J.H. ",75,"('G. High Company', 67)","('Pullman Company', 64)","('Yip Sang Company', 61)"
"('Beaven, Robert', 100)","('Bell, Robert",75,"('Stanton, Robert B.', 69)","('Borden, Robert Laird', 63)","('Dunsmuir, Robert', 63)"
"('Bell, Robert', 100)","('Beaven, Robert",75,"('Borden, Robert Laird', 71)","('Dunsmuir, Robert', 71)","('Schruder, Robert', 71)"
"('Chevrons studio', 100)",('Jen Jen Studio,75,"('Wand Studio', 71)","('King Studio', 71)","('Thom Studio', 71)"
"('Clifton-Ford Hotel', 100)",('Hotel Governor Clinton,75,"('Hotel Mar', 71)","('Golden North Hotel', 61)","('Kopas, Clifford R.', 59)"
"('Devon, James', 100)","('Adamson, James",75,"('Bryson, James', 70)","('Dunsmuir, James', 64)","('Crockart, James', 63)"
"('E.T. Wright & Company', 100)",('G. High Company,75,"('Wright, R.A.', 75)","('Wing Sang Company', 69)","('Wing Sang Company', 69)"
"('Grant, George Monro', 100)","('Pratt, George R.",75,"('Musk, George', 71)","('Walton, George', 71)","('Fiske, George', 67)"
"('Hong Wo & Co. ', 100)",('Sam Wo Hing & Co. ,75,"('Wo Fat & Co. ', 71)","('C.W. Hunt & Co.', 67)","('Hong, L.B.', 67)"
"('Hotel Governor Clinton', 100)",('Clifton-Ford Hotel,75,"('Hotel Mar', 71)","('Golden North Hotel', 60)","('British Columbia (Colony). Governor', 59)"
"('Imperial Art Studio', 100)",('Jen Jen Studio,75,"('Wand Studio', 71)","('Campbell Studio', 71)","('King Studio', 71)"
"('J. Alf Dagenais Elite Studio', 100)",('Jen Jen Studio,75,"('Wand Studio', 71)","('King Studio', 71)","('Thom Studio', 71)"
"('Baxter, J.H. ', 100)",('Baxter-Davis Advertising Company,75,"('Baker, S.H.', 74)","('Butler, E.P.', 60)","('Bates, Philip S.', 58)"
"('Keefer Florist Company', 100)","('Keefer, G.A.",75,"('G. High Company', 67)","('Keefer, Thomas C.', 65)","('Steele and Company', 65)"
"('Keefer, G.A.', 100)",('Keefer Florist Company,75,"('Keefer, Thomas C.', 75)","('Meiser, J.A.', 60)","('Lee, Jake', 56)"
"('Krass studio', 100)","(""May's Studio",75,"('Jen Jen Studio', 75)","('Wand Studio', 71)","('King Studio', 71)"
"('Loo Shaw Studio', 100)",('Jen Jen Studio,75,"('Wand Studio', 71)","('King Studio', 71)","('Sai Wo Studio', 71)"
"('Lovick Studio', 100)",('Jen Jen Studio,75,"('Wand Studio', 71)","('King Studio', 71)","('Thom Studio', 71)"
"('M., W.F. ', 100)","('Bailey, W.F.",75,"('Moore, M.W.', 75)","('Neal, W.M.', 75)","('Van der Zee, W.F.', 75)"
"('Neal, W.M.', 100)","('M., W.F. ",75,"('Moore, M.W.', 59)","('Van Horne, W.C.', 57)","('Finley, W.B.', 56)"
"('Nederland Royal Mail Line', 100)",('Allan Line Royal Mail Steamers,75,"('Allan Line Royal Mail Steamers', 75)","('Allan Line Royal Mail Steamers', 75)","('Allan Line Royal Mail Steamers', 75)"
"('Pratt, George R.', 100)","('Grant, George Monro",75,"('Lawrence, George R.', 73)","('Musk, George', 71)","('Pratt, F.D.', 71)"
"('Puget Sound Navigation Company', 100)",('Canadian Pacific Navigation Company Limited,75,"('Peninsular and Oriental Steam Navigation Company', 75)","('G. High Company', 67)","('Gowen Sutton Company', 64)"
"('Sam Wo Hing & Co. ', 100)",('Hong Wo & Co. ,75,"('Wo Fat & Co. ', 71)","('Hong, Hing So', 69)","('Hing, S. Y. ', 67)"
"('Shaw, R.H.', 100)","('Shaw, C.G. ",75,"('Loo Shaw Studio', 67)","('Shaw, Robert Henry', 67)","('Baker, S.H.', 59)"
"('Shaw, C.G. ', 100)","('Shaw, R.H.",75,"('Loo Shaw Studio', 67)","('Shaw, Robert Henry', 67)","('Sam Wo Hing & Co. ', 64)"
"('Sport & General Press Agency, Ltd.', 100)",('Topical Press Agency,75,"('Topical Press Agency', 75)","('Amalgamated Press, Ltd.', 60)","(""T Long's Special Agency"", 53)"
"('Sung, Ham', 100)","('Sing, Sam",75,"('Sun, L.H.', 67)","('Sung, Quong', 67)","('Sung, Yick', 67)"
"('Taber Studio', 100)",('Jen Jen Studio,75,"('White Studio', 75)","('Campbell Studio', 74)","('Wand Studio', 71)"
"('Taylor and Kent', 100)","('Taylor, J.M.",75,"('Taylor, Alice', 67)","('Boorne and May', 55)","('Globe and Mail', 55)"
"('Taylor, Alice', 100)","('Taylor, J.M.",75,"('Taylor and Kent', 67)","('Wiley, Alice Ann', 59)","('Bale, Stewart', 58)"
"('Studio (Magazine) ', 100)",('Jen Jen Studio,75,"('Wand Studio', 71)","('King Studio', 71)","('Thom Studio', 71)"
"('Thom Studio', 100)",('Jen Jen Studio,75,"('Weston Studio', 75)","('Johnson Studio', 72)","('Bauzong Studio', 71)"
"('Van der Zee, W.F.', 100)","('M., W.F. ",75,"('Van Horne, W.C.', 57)","('DeMorgan, E.', 56)","('Yee Woo Restaurant', 55)"
"('Wright, R.A.', 100)",('E.T. Wright & Company,75,"('Gay, W.R.', 59)","('Knight, Geo H. ', 55)","('Urquhart, H.A.', 55)"
"('Ying Ming Studio', 100)",('Jen Jen Studio,75,"('King Studio', 74)","('Wand Studio', 71)","('Studio (Magazine) ', 71)"
"('Yip, Wing See', 100)","('Yip, Kew Ming",75,"('Yip, Cecil See', 74)","('Yip, Sang', 70)","('Yip, Sang', 70)"
"('Yucho Chow Studio', 100)",('Jen Jen Studio,75,"('Wand Studio', 71)","('King Studio', 71)","('Thom Studio', 71)"
"('Claypool, Charles E. ', 100)","('Bohm, Charles",74,"('Brown, Charles', 70)","('Dixon, Charles', 70)","('Dixon, Charles', 70)"
"('McAlpin, Arthur B. and Lamb, Charles', 100)","('Bohm, Charles",74,"('Brown, Charles', 70)","('Dixon, Charles', 70)","('Dixon, Charles', 70)"
"('Angus, Henry F.', 100)","('Angus, Fred F.",74,"('Angus, R.B.', 73)","('Waun, Henry', 70)","('Thom, Henry', 67)"
"('Baker, S.H.', 100)","('Baxter, J.H. ",74,"('Bates, Philip S.', 61)","('Crystal Bakery', 61)","('Beck, S.E.', 59)"
"('Bale, Stewart', 100)",('McLelland & Stewart Limited,74,"('Blake, Edward W.', 62)","('Blue Star Line', 62)","('Stuerken, E.A.', 58)"
"('Baring, Edward Charles', 100)","('Bohm, Charles",74,"('Brown, Charles', 70)","('Dixon, Charles', 70)","('Dixon, Charles', 70)"
"('Cavalier Tours Limited', 100)","('University Tours, Limited",74,"('Yarrows Limited', 65)","('Knights Limited', 64)","('C. Bannister Limited', 63)"
"('Central News', 100)",('Michigan Central Railroad,74,"('Centennial Museum', 55)","('Canadian Illustrated News', 54)","('London News Agency', 53)"
"('Charles Birchall and Sons ', 100)","('Bohm, Charles",74,"('Brown, Charles', 70)","('Dixon, Charles', 70)","('Dixon, Charles', 70)"
"('City of Toronto', 100)",('Toronto Star,74,"('City of Kelowna', 67)","('City of North Vancouver', 64)","('City of Vancouver', 64)"
"('Elliot, Charles', 100)","('Bohm, Charles",74,"('Dixon, Charles', 74)","('Dixon, Charles', 74)","('Brown, Charles', 70)"
"('Eng Chow Company', 100)",('Wong Chong and Company,74,"('Ying Chong Lung Company', 72)","('H. Shorey & Company', 69)","('R.H. Trueman & Company', 69)"
"('Great Indian Peninsula Railway', 100)",('Great Northern Railway,74,"('Canadian National Railway Company', 63)","('Canadian National Railway Company', 63)","('Canadian National Railway Company', 63)"
"('Great Northern Railway', 100)",('Great Indian Peninsula Railway,74,"('Railway and Travel Monthly', 58)","('Cranbrook Railway Museum', 57)","('Railway Appliance Research', 54)"
"('Horetzky, Charles', 100)","('Bohm, Charles",74,"('Brown, Charles', 70)","('Dixon, Charles', 70)","('Dixon, Charles', 70)"
"('Howe, Walter S.', 100)","('Jones, Walter R.",74,"('Moberly, Walter', 67)","('Lefroy, Walter J.M.', 63)","('Swales, G.O.', 61)"
"('Jones, Walter R.', 100)","('Howe, Walter S.",74,"('Moberly, Walter', 71)","('Lefroy, Walter J.M.', 65)","('Walbran, John T.', 64)"
"('Lum, Berll', 100)","('Lum, Bertha",74,"('Bullen & Lamb', 60)","('Bell, H.P.', 59)","('Plum Blossom ', 57)"
"('Lum, Bertha', 100)","('Lum, Berll",74,"('Wortham, H.E.', 57)","('Lim, Bang', 56)","('Lum Ting', 56)"
"('MacMunn, Charles', 100)","('Bohm, Charles",74,"('Brown, Charles', 70)","('Dixon, Charles', 70)","('Dixon, Charles', 70)"
"('Matheson, Charles Winfield', 100)","('Bohm, Charles",74,"('Brown, Charles', 70)","('Dixon, Charles', 70)","('Dixon, Charles', 70)"
"('McLelland & Stewart Limited', 100)","('Bale, Stewart",74,"('Yarrows Limited', 64)","('C. Bannister Limited', 64)","('Knights Limited', 64)"
"('Michigan Central Railroad', 100)",('Central News,74,"('Chinese Cultural Centre of Vancouver', 52)","('Chinese Cultural Centre of Vancouver', 52)","('International Railway Publishing Company', 52)"
"('Simpson, George N.Y.', 100)","('Thompson, George S.",74,"('Musk, George', 71)","('Timms, George F.', 69)","('Fiske, George', 67)"
"('Smithers, Charles Francis', 100)","('Bohm, Charles",74,"('Brown, Charles', 70)","('Dixon, Charles', 70)","('Dixon, Charles', 70)"
"('Thompson, George S.', 100)","('Simpson, George N.Y.",74,"('Musk, George', 71)","('Stephen, George', 71)","('Timms, George F.', 71)"
"('Toronto Star', 100)",('City of Toronto,74,"('Thomson, Stuart', 69)","('Thornton, M.E.', 58)","('Thorne, Samuel', 56)"
"('Tupper, Charles', 100)","('Bohm, Charles",74,"('Wilder, Charles T.', 73)","('Brown, Charles', 70)","('Dixon, Charles', 70)"
"('University Tours, Limited', 100)",('Cavalier Tours Limited,74,"('Yarrows Limited', 64)","('Fourways Travel Limited', 64)","('Knights Limited', 64)"
"('Yip, Cecil See', 100)","('Yip, Wing See",74,"('King, Cecil', 67)","('Yip, Mow', 60)","('Yip, Gim', 60)"
"('Chinese District Jubilee Queen Committee', 100)",('Chinese Jubilee Trust Fund,73,"('Chinese Times', 70)","('Chinese Herb Co.', 64)","('Chinatown Historic Area Planning Committee', 59)"
"('Watkins, Carleton', 100)",('Carleton Photo,73,"('Matheson, Charles Winfield', 59)","('Weidner, Charles', 58)","('Cleator, Iain G.M.', 56)"
"('Arbuckle, Franklin', 100)","('Smith, Franklin",73,"('Franklin, Benjamin', 65)","('Clark, Frank C.', 60)","('Crane, Frank', 57)"
"('Armington, Frank M.', 100)","('Mason, Frank M.",73,"('Jue, Frank', 71)","('Crane, Frank', 63)","('Bowen, Frank C.', 60)"
"('Bates, Philip S.', 100)","('Phillips, James W.",73,"('Timms, Philip Thomas', 67)","('Timms, Philip Thomas', 67)","('Timms, Philip Thomas', 67)"
"('Browne, D.L.', 100)","('Brown, Fred S.",73,"('W.&D. Downey', 70)","('Brown', 67)","('Brownell Travel', 64)"
"('Carleton Photo', 100)","('Watkins, Carleton",73,"('Gordon Photos', 67)","('Hastings Photo', 64)","('Wolfe Photo', 64)"
"('Chinese Jubilee Trust Fund', 100)",('Chinese District Jubilee Queen Committee,73,"('Chinese Times', 70)","('Chinese Herb Co.', 64)","('Chinese Canadian Heritage Fund', 63)"
"('Crump, Nicholas', 100)","('Morant, Nicholas",73,"('Morant, Nicholas', 73)","('Crump, N.R.', 71)","('CP Hotels', 61)"
"('Cumming Brothers', 100)",('Wadds Brothers,73,"('Wadds Brothers', 73)","('Allan Brothers & Company U.K. Limited', 67)","('Bailey Brothers Company', 67)"
"('David, Kitty', 100)","('Smith, David",73,"('Lam, David', 71)","('Alavoine, David', 63)","('Gardiner, David', 63)"
"('Dunsmuir, James', 100)","('Dunsmuir, Robert",73,"('Devon, James', 64)","('Mann, James S.', 62)","('Adamson, James', 59)"
"('Dunsmuir, Robert', 100)","('Dunsmuir, James",73,"('Bell, Robert', 71)","('Turner, Robert', 71)","('Schruder, Robert', 67)"
"('Ewart, Peter', 100)","('Goetz, Peter",73,"('McMartin, Pete', 67)","('Lynde, Peter', 64)","('Peters, Denis', 61)"
"('Franklin, Benjamin', 100)","('Smith, Franklin",73,"('Arbuckle, Franklin', 65)","('Kilburn, Benjamin West', 64)","('Bowen, Frank C.', 60)"
"('Goetz, Peter', 100)","('Ewart, Peter",73,"('Lynde, Peter', 64)","('Peters, Denis', 61)","('Hunter, George', 58)"
"('Hodge, Jack R.', 100)","('Hodges, J.K.",73,"('Hodge, George', 59)","('Hotel Mar', 57)","('Peach, Jack', 57)"
"('Hodges, J.K.', 100)","('Hodge, Jack R.",73,"('Hughes, E.J.', 60)","('W.K. Gardens', 57)","('Boyd, J.F.', 56)"
"('Johnston, J.R.Y.', 100)","('Campbell-Johnston, Amy E.C.",73,"('Johnson, C.W.', 72)","('Johnson, W.H.', 72)","('Hutchinson, J.R.', 64)"
"('Kessler Productions', 100)",('Natural color productions,73,"('Marcel Photographic Reproductions', 58)","('Martin, Chester', 55)","('Proctor & Gamble', 55)"
"('Lawrence, George R.', 100)","('Lawrence, Annie",73,"('Lawrence, Clare', 73)","('Pratt, George R.', 73)","('Musk, George', 71)"
"('Mason, Frank M.', 100)","('Armington, Frank M.",73,"('Jue, Frank', 71)","('Crane, Frank', 67)","('Bowen, Frank C.', 62)"
